"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"715" ".00604368" 2 0 0 ".0060" 7
"721" ".00604368" 5 1 1 ".0060" 7
"736" ".00604368" 3 2 2 ".0060" 7
"741" ".00604368" 0 3 3 ".0060" 7
"757" ".00604368" 1 4 4 ".0060" 7
"761" ".00604368" 4 5 5 ".0060" 7
"778" ".00604368" 1 6 6 ".0060" 7
"781" ".00604369" 16 0 0 ".0060" 7
"799" ".00604369" 1 1 1 ".0060" 7
"801" ".00604369" 1 2 2 ".0060" 7
"811" ".00604369" 3 3 3 ".0060" 7
"8214" ".00604369" 13 4 4 ".0060" 7
"8310" ".00604369" 2 5 5 ".0060" 7
"8430" ".00604369" 4 6 6 ".0060" 7
"99" ".00604372" 3 0 0 ".0060" 7
"100" ".00604372" 6 1 1 ".0060" 7
"101" ".00604372" 0 2 2 ".0060" 7
"102" ".00604372" 0 3 3 ".0060" 7
"103" ".00604372" 8 4 4 ".0060" 7
"104" ".00604372" 2 5 5 ".0060" 7
"105" ".00604372" 1 6 6 ".0060" 7
"1136" ".00604374" 6 0 0 ".0060" 7
"11422" ".00604374" 0 1 1 ".0060" 7
"11510" ".00604374" 10 2 2 ".0060" 7
"11612" ".00604374" 0 3 3 ".0060" 7
"1173" ".00604374" 2 4 4 ".0060" 7
"11812" ".00604374" 1 5 5 ".0060" 7
"1193" ".00604374" 1 6 6 ".0060" 7
"120" ".00604375" 1 0 0 ".0060" 7
"121" ".00604375" 1 1 1 ".0060" 7
"122" ".00604375" 2 2 2 ".0060" 7
"123" ".00604375" 1 3 3 ".0060" 7
"124" ".00604375" 0 4 4 ".0060" 7
"125" ".00604375" 1 5 5 ".0060" 7
"126" ".00604375" 2 6 6 ".0060" 7
"1271" ".00604376" 2 0 0 ".0060" 7
"1281" ".00604376" 0 1 1 ".0060" 7
"1291" ".00604376" 0 2 2 ".0060" 7
"1301" ".00604376" 1 3 3 ".0060" 7
"1316" ".00604376" 0 4 4 ".0060" 7
"1321" ".00604376" 0 5 5 ".0060" 7
"1331" ".00604376" 4 6 6 ".0060" 7
"141" ".00604378" 2 0 0 ".0060" 7
"142" ".00604378" 0 1 1 ".0060" 7
"143" ".00604378" 0 2 2 ".0060" 7
"144" ".00604378" 3 3 3 ".0060" 7
"145" ".00604378" 0 4 4 ".0060" 7
"146" ".00604378" 0 5 5 ".0060" 7
"147" ".00604378" 10 6 6 ".0060" 7
"1901" ".00604385" 2 0 0 ".0060" 7
"1911" ".00604385" 7 1 1 ".0060" 7
"19210" ".00604385" 1 2 2 ".0060" 7
"1932" ".00604385" 0 3 3 ".0060" 7
"19417" ".00604385" 1 4 4 ".0060" 7
"1956" ".00604385" 5 5 5 ".0060" 7
"1961" ".00604385" 0 6 6 ".0060" 7
"2182" ".00604389" 1 0 0 ".0060" 7
"2192" ".00604389" 0 1 1 ".0060" 7
"22010" ".00604389" 2 2 2 ".0060" 7
"2212" ".00604389" 0 3 3 ".0060" 7
"2222" ".00604389" 3 4 4 ".0060" 7
"22310" ".00604389" 0 5 5 ".0060" 7
"2242" ".00604389" 0 6 6 ".0060" 7
"246" ".00604393" 2 0 0 ".0060" 7
"247" ".00604393" 0 1 1 ".0060" 7
"248" ".00604393" 5 2 2 ".0060" 7
"249" ".00604393" 0 3 3 ".0060" 7
"250" ".00604393" 0 4 4 ".0060" 7
"251" ".00604393" 0 5 5 ".0060" 7
"252" ".00604393" 7 6 6 ".0060" 7
"274" ".00604397" 0 0 0 ".0060" 7
"275" ".00604397" 3 1 1 ".0060" 7
"276" ".00604397" 0 2 2 ".0060" 7
"277" ".00604397" 0 3 3 ".0060" 7
"278" ".00604397" 0 4 4 ".0060" 7
"279" ".00604397" 0 5 5 ".0060" 7
"280" ".00604397" 2 6 6 ".0060" 7
"3162" ".00604403" 1 0 0 ".0060" 7
"31787" ".00604403" 10 1 1 ".0060" 7
"3181" ".00604403" 1 2 2 ".0060" 7
"3191" ".00604403" 3 3 3 ".0060" 7
"3201" ".00604403" 0 4 4 ".0060" 7
"3211" ".00604403" 0 5 5 ".0060" 7
"32210" ".00604403" 4 6 6 ".0060" 7
"3234" ".00604404" 0 0 0 ".0060" 7
"3249" ".00604404" 2 1 1 ".0060" 7
"3251" ".00604404" 1 2 2 ".0060" 7
"32610" ".00604404" 2 3 3 ".0060" 7
"3271" ".00604404" 0 4 4 ".0060" 7
"3281" ".00604404" 1 5 5 ".0060" 7
"3291" ".00604404" 0 6 6 ".0060" 7
"344" ".00604407" 0 0 0 ".0060" 7
"345" ".00604407" 4 1 1 ".0060" 7
"346" ".00604407" 0 2 2 ".0060" 7
"347" ".00604407" 2 3 3 ".0060" 7
"348" ".00604407" 3 4 4 ".0060" 7
"349" ".00604407" 5 5 5 ".0060" 7
"350" ".00604407" 0 6 6 ".0060" 7
"3931" ".00604414" 0 0 0 ".0060" 7
"3941" ".00604414" 1 1 1 ".0060" 7
"3959" ".00604414" 0 2 2 ".0060" 7
"39610" ".00604414" 1 3 3 ".0060" 7
"3971" ".00604414" 1 4 4 ".0060" 7
"3981" ".00604414" 2 5 5 ".0060" 7
"39910" ".00604414" 0 6 6 ".0060" 7
"40010" ".00604415" 1 0 0 ".0060" 7
"4019" ".00604415" 5 1 1 ".0060" 7
"4022" ".00604415" 2 2 2 ".0060" 7
"4032" ".00604415" 3 3 3 ".0060" 7
"4042" ".00604415" 2 4 4 ".0060" 7
"40510" ".00604415" 0 5 5 ".0060" 7
"4067" ".00604415" 1 6 6 ".0060" 7
"414" ".00604417" 13 0 0 ".0060" 7
"415" ".00604417" 0 1 1 ".0060" 7
"416" ".00604417" 2 2 2 ".0060" 7
"417" ".00604417" 3 3 3 ".0060" 7
"418" ".00604417" 1 4 4 ".0060" 7
"419" ".00604417" 0 5 5 ".0060" 7
"420" ".00604417" 5 6 6 ".0060" 7
"421" ".00604418" 1 0 0 ".0060" 7
"422" ".00604418" 0 1 1 ".0060" 7
"423" ".00604418" 6 2 2 ".0060" 7
"424" ".00604418" 4 3 3 ".0060" 7
"425" ".00604418" 2 4 4 ".0060" 7
"426" ".00604418" 6 5 5 ".0060" 7
"427" ".00604418" 0 6 6 ".0060" 7
"4282" ".00604419" 4 0 0 ".0060" 7
"4292" ".00604419" 0 1 1 ".0060" 7
"4302" ".00604419" 4 2 2 ".0060" 7
"4312" ".00604419" 2 3 3 ".0060" 7
"43210" ".00604419" 4 4 4 ".0060" 7
"4335" ".00604419" 0 5 5 ".0060" 7
"4342" ".00604419" 2 6 6 ".0060" 7
"456" ".00604423" 1 0 0 ".0060" 7
"457" ".00604423" 0 1 1 ".0060" 7
"458" ".00604423" 2 2 2 ".0060" 7
"459" ".00604423" 0 3 3 ".0060" 7
"460" ".00604423" 8 4 4 ".0060" 7
"461" ".00604423" 1 5 5 ".0060" 7
"462" ".00604423" 0 6 6 ".0060" 7
"463" ".00604424" 2 0 0 ".0060" 7
"464" ".00604424" 1 1 1 ".0060" 7
"465" ".00604424" 1 2 2 ".0060" 7
"466" ".00604424" 3 3 3 ".0060" 7
"467" ".00604424" 0 4 4 ".0060" 7
"468" ".00604424" 2 5 5 ".0060" 7
"469" ".00604424" 0 6 6 ".0060" 7
"505" ".00604430" 4 0 0 ".0060" 7
"506" ".00604430" 0 1 1 ".0060" 7
"507" ".00604430" 2 2 2 ".0060" 7
"508" ".00604430" 11 3 3 ".0060" 7
"509" ".00604430" 2 4 4 ".0060" 7
"510" ".00604430" 3 5 5 ".0060" 7
"511" ".00604430" 1 6 6 ".0060" 7
"533" ".00604434" 2 0 0 ".0060" 7
"534" ".00604434" 1 1 1 ".0060" 7
"535" ".00604434" 3 2 2 ".0060" 7
"536" ".00604434" 2 3 3 ".0060" 7
"537" ".00604434" 3 4 4 ".0060" 7
"538" ".00604434" 1 5 5 ".0060" 7
"539" ".00604434" 5 6 6 ".0060" 7
"54010" ".00604435" 1 0 0 ".0060" 7
"54110" ".00604435" 2 1 1 ".0060" 7
"54210" ".00604435" 2 2 2 ".0060" 7
"54310" ".00604435" 10 3 3 ".0060" 7
"54410" ".00604435" 2 4 4 ".0060" 7
"5454" ".00604435" 7 5 5 ".0060" 7
"5461" ".00604435" 0 6 6 ".0060" 7
"554" ".00604437" 0 0 0 ".0060" 7
"555" ".00604437" 1 1 1 ".0060" 7
"556" ".00604437" 3 2 2 ".0060" 7
"557" ".00604437" 2 3 3 ".0060" 7
"558" ".00604437" 2 4 4 ".0060" 7
"559" ".00604437" 0 5 5 ".0060" 7
"560" ".00604437" 1 6 6 ".0060" 7
"568" ".00604439" 2 0 0 ".0060" 7
"569" ".00604439" 0 1 1 ".0060" 7
"570" ".00604439" 4 2 2 ".0060" 7
"571" ".00604439" 0 3 3 ".0060" 7
"572" ".00604439" 0 4 4 ".0060" 7
"573" ".00604439" 8 5 5 ".0060" 7
"574" ".00604439" 1 6 6 ".0060" 7
"589" ".00604442" 3 0 0 ".0060" 7
"590" ".00604442" 1 1 1 ".0060" 7
"591" ".00604442" 2 2 2 ".0060" 7
"592" ".00604442" 7 3 3 ".0060" 7
"593" ".00604442" 1 4 4 ".0060" 7
"594" ".00604442" 1 5 5 ".0060" 7
"595" ".00604442" 0 6 6 ".0060" 7
"603" ".00604444" 4 0 0 ".0060" 7
"604" ".00604444" 0 1 1 ".0060" 7
"605" ".00604444" 1 2 2 ".0060" 7
"606" ".00604444" 1 3 3 ".0060" 7
"607" ".00604444" 1 4 4 ".0060" 7
"608" ".00604444" 1 5 5 ".0060" 7
"609" ".00604444" 0 6 6 ".0060" 7
"63110" ".00604448" 4 0 0 ".0060" 7
"6325" ".00604448" 2 1 1 ".0060" 7
"6331" ".00604448" 4 2 2 ".0060" 7
"6341" ".00604448" 0 3 3 ".0060" 7
"6351" ".00604448" 2 4 4 ".0060" 7
"6369" ".00604448" 3 5 5 ".0060" 7
"6371" ".00604448" 5 6 6 ".0060" 7
"6454" ".00604450" 0 0 0 ".0060" 7
"6461" ".00604450" 0 1 1 ".0060" 7
"6476" ".00604450" 0 2 2 ".0060" 7
"6481" ".00604450" 0 3 3 ".0060" 7
"6491" ".00604450" 0 4 4 ".0060" 7
"65010" ".00604450" 0 5 5 ".0060" 7
"6515" ".00604450" 2 6 6 ".0060" 7
"652" ".00604451" 1 0 0 ".0060" 7
"653" ".00604451" 4 1 1 ".0060" 7
"654" ".00604451" 2 2 2 ".0060" 7
"655" ".00604451" 1 3 3 ".0060" 7
"656" ".00604451" 0 4 4 ".0060" 7
"657" ".00604451" 1 5 5 ".0060" 7
"658" ".00604451" 0 6 6 ".0060" 7
"6592" ".00604452" 5 0 0 ".0060" 7
"6602" ".00604452" 1 1 1 ".0060" 7
"66110" ".00604452" 7 2 2 ".0060" 7
"66210" ".00604452" 3 3 3 ".0060" 7
"66310" ".00604452" 4 4 4 ".0060" 7
"66420" ".00604452" 1 5 5 ".0060" 7
"6656" ".00604452" 2 6 6 ".0060" 7
"666" ".00604453" 0 0 0 ".0060" 7
"667" ".00604453" 1 1 1 ".0060" 7
"668" ".00604453" 1 2 2 ".0060" 7
"669" ".00604453" 0 3 3 ".0060" 7
"670" ".00604453" 5 4 4 ".0060" 7
"671" ".00604453" 2 5 5 ".0060" 7
"672" ".00604453" 4 6 6 ".0060" 7
"70110" ".00604458" 1 0 0 ".0060" 7
"70220" ".00604458" 1 1 1 ".0060" 7
"7032" ".00604458" 1 2 2 ".0060" 7
"7041" ".00604458" 3 3 3 ".0060" 7
"7051" ".00604458" 0 4 4 ".0060" 7
"7061" ".00604458" 2 5 5 ".0060" 7
"7071" ".00604458" 3 6 6 ".0060" 7
"7294" ".00604462" 0 0 0 ".0060" 7
"7301" ".00604462" 0 1 1 ".0060" 7
"7311" ".00604462" 0 2 2 ".0060" 7
"7321" ".00604462" 2 3 3 ".0060" 7
"7331" ".00604462" 2 4 4 ".0060" 7
"7341" ".00604462" 5 5 5 ".0060" 7
"7351" ".00604462" 2 6 6 ".0060" 7
"78510" ".00604470" 1 0 0 ".0060" 7
"7868" ".00604470" 0 1 1 ".0060" 7
"78710" ".00604470" 1 2 2 ".0060" 7
"7882" ".00604470" 0 3 3 ".0060" 7
"78910" ".00604470" 1 4 4 ".0060" 7
"79010" ".00604470" 2 5 5 ".0060" 7
"79110" ".00604470" 1 6 6 ".0060" 7
"82010" ".00604475" 3 0 0 ".0060" 7
"8215" ".00604475" 0 1 1 ".0060" 7
"8221" ".00604475" 0 2 2 ".0060" 7
"8231" ".00604475" 3 3 3 ".0060" 7
"8241" ".00604475" 0 4 4 ".0060" 7
"8251" ".00604475" 2 5 5 ".0060" 7
"8261" ".00604475" 1 6 6 ".0060" 7
"834" ".00604477" 16 0 0 ".0060" 7
"835" ".00604477" 4 1 1 ".0060" 7
"836" ".00604477" 3 2 2 ".0060" 7
"837" ".00604477" 3 3 3 ".0060" 7
"838" ".00604477" 3 4 4 ".0060" 7
"839" ".00604477" 0 5 5 ".0060" 7
"840" ".00604477" 0 6 6 ".0060" 7
"841" ".00604478" 0 0 0 ".0060" 7
"842" ".00604478" 2 1 1 ".0060" 7
"843" ".00604478" 0 2 2 ".0060" 7
"844" ".00604478" 2 3 3 ".0060" 7
"845" ".00604478" 4 4 4 ".0060" 7
"846" ".00604478" 2 5 5 ".0060" 7
"847" ".00604478" 10 6 6 ".0060" 7
"8481" ".00604479" 1 0 0 ".0060" 7
"84910" ".00604479" 2 1 1 ".0060" 7
"85010" ".00604479" 0 2 2 ".0060" 7
"8513" ".00604479" 4 3 3 ".0060" 7
"8521" ".00604479" 0 4 4 ".0060" 7
"8536" ".00604479" 0 5 5 ".0060" 7
"8541" ".00604479" 1 6 6 ".0060" 7
"855" ".00604480" 6 0 0 ".0060" 7
"856" ".00604480" 0 1 1 ".0060" 7
"857" ".00604480" 0 2 2 ".0060" 7
"858" ".00604480" 2 3 3 ".0060" 7
"859" ".00604480" 0 4 4 ".0060" 7
"860" ".00604480" 2 5 5 ".0060" 7
"861" ".00604480" 0 6 6 ".0060" 7
"862" ".00604481" 0 0 0 ".0060" 7
"863" ".00604481" 2 1 1 ".0060" 7
"864" ".00604481" 0 2 2 ".0060" 7
"865" ".00604481" 2 3 3 ".0060" 7
"866" ".00604481" 0 4 4 ".0060" 7
"867" ".00604481" 10 5 5 ".0060" 7
"868" ".00604481" 4 6 6 ".0060" 7
"876" ".00604483" 2 0 0 ".0060" 7
"877" ".00604483" 7 1 1 ".0060" 7
"878" ".00604483" 1 2 2 ".0060" 7
"879" ".00604483" 1 3 3 ".0060" 7
"880" ".00604483" 2 4 4 ".0060" 7
"881" ".00604483" 4 5 5 ".0060" 7
"882" ".00604483" 1 6 6 ".0060" 7
"88310" ".00604484" 2 0 0 ".0060" 7
"8848" ".00604484" 0 1 1 ".0060" 7
"8851" ".00604484" 0 2 2 ".0060" 7
"8861" ".00604484" 1 3 3 ".0060" 7
"8871" ".00604484" 1 4 4 ".0060" 7
"8881" ".00604484" 8 5 5 ".0060" 7
"8891" ".00604484" 1 6 6 ".0060" 7
"93210" ".00604491" 1 0 0 ".0060" 7
"93310" ".00604491" 2 1 1 ".0060" 7
"9346" ".00604491" 40 2 2 ".0060" 7
"9351" ".00604491" 3 3 3 ".0060" 7
"9361" ".00604491" 3 4 4 ".0060" 7
"9371" ".00604491" 2 5 5 ".0060" 7
"9381" ".00604491" 0 6 6 ".0060" 7
"9882" ".00604499" 0 0 0 ".0060" 7
"9892" ".00604499" 0 1 1 ".0060" 7
"9902" ".00604499" 2 2 2 ".0060" 7
"9912" ".00604499" 0 3 3 ".0060" 7
"99212" ".00604499" 3 4 4 ".0060" 7
"99311" ".00604499" 1 5 5 ".0060" 7
"9945" ".00604499" 3 6 6 ".0060" 7
"9952" ".00604500" 5 0 0 ".0060" 7
"9962" ".00604500" 12 1 1 ".0060" 7
"9972" ".00604500" 3 2 2 ".0060" 7
"9982" ".00604500" 0 3 3 ".0060" 7
"99911" ".00604500" 3 4 4 ".0060" 7
"10004" ".00604500" 1 5 5 ".0060" 7
"10012" ".00604500" 1 6 6 ".0060" 7
"1023" ".00604504" 0 0 0 ".0060" 7
"1024" ".00604504" 7 1 1 ".0060" 7
"1025" ".00604504" 2 2 2 ".0060" 7
"1026" ".00604504" 2 3 3 ".0060" 7
"1027" ".00604504" 4 4 4 ".0060" 7
"1028" ".00604504" 5 5 5 ".0060" 7
"1029" ".00604504" 0 6 6 ".0060" 7
"1065" ".00604510" 1 0 0 ".0060" 7
"1066" ".00604510" 1 1 1 ".0060" 7
"1067" ".00604510" 1 2 2 ".0060" 7
"1068" ".00604510" 0 3 3 ".0060" 7
"1069" ".00604510" 3 4 4 ".0060" 7
"1070" ".00604510" 4 5 5 ".0060" 7
"1071" ".00604510" 6 6 6 ".0060" 7
"11072" ".00604516" 2 0 0 ".0060" 7
"11081" ".00604516" 4 1 1 ".0060" 7
"11091" ".00604516" 3 2 2 ".0060" 7
"11101" ".00604516" 0 3 3 ".0060" 7
"111110" ".00604516" 5 4 4 ".0060" 7
"11125" ".00604516" 0 5 5 ".0060" 7
"111310" ".00604516" 4 6 6 ".0060" 7
"11281" ".00604519" 0 0 0 ".0060" 7
"11291" ".00604519" 5 1 1 ".0060" 7
"11301" ".00604519" 4 2 2 ".0060" 7
"11312" ".00604519" 15 3 3 ".0060" 7
"11321" ".00604519" 0 4 4 ".0060" 7
"11331" ".00604519" 2 5 5 ".0060" 7
"11349" ".00604519" 0 6 6 ".0060" 7
"11491" ".00604522" 8 0 0 ".0060" 7
"1150" ".00604522" 7 1 1 ".0060" 7
"11511" ".00604522" 19 2 2 ".0060" 7
"11521" ".00604522" 1 3 3 ".0060" 7
"1153" ".00604522" 1 4 4 ".0060" 7
"1154" ".00604522" 7 5 5 ".0060" 7
"1155" ".00604522" 0 6 6 ".0060" 7
"116310" ".00604524" 1 0 0 ".0060" 7
"116410" ".00604524" 0 1 1 ".0060" 7
"116510" ".00604524" 1 2 2 ".0060" 7
"11667" ".00604524" 2 3 3 ".0060" 7
"11671" ".00604524" 0 4 4 ".0060" 7
"11681" ".00604524" 0 5 5 ".0060" 7
"116910" ".00604524" 1 6 6 ".0060" 7
"11772" ".00604526" 5 0 0 ".0060" 7
"11782" ".00604526" 33 1 1 ".0060" 7
"117910" ".00604526" 0 2 2 ".0060" 7
"11808" ".00604526" 0 3 3 ".0060" 7
"11813" ".00604526" 0 4 4 ".0060" 7
"118211" ".00604526" 3 5 5 ".0060" 7
"11836" ".00604526" 0 6 6 ".0060" 7
"1198" ".00604529" 1 0 0 ".0060" 7
"1199" ".00604529" 0 1 1 ".0060" 7
"1200" ".00604529" 2 2 2 ".0060" 7
"1201" ".00604529" 11 3 3 ".0060" 7
"1202" ".00604529" 11 4 4 ".0060" 7
"1203" ".00604529" 1 5 5 ".0060" 7
"1204" ".00604529" 6 6 6 ".0060" 7
"12051" ".00604530" 2 0 0 ".0060" 7
"120610" ".00604530" 2 1 1 ".0060" 7
"12079" ".00604530" 4 2 2 ".0060" 7
"12081" ".00604530" 5 3 3 ".0060" 7
"12091" ".00604530" 0 4 4 ".0060" 7
"12101" ".00604530" 0 5 5 ".0060" 7
"12111" ".00604530" 1 6 6 ".0060" 7
"1260" ".00604537" 0 0 0 ".0060" 8
"12611" ".00604537" 0 1 1 ".0060" 8
"12621" ".00604537" 0 2 2 ".0060" 8
"12631" ".00604537" 0 3 3 ".0060" 8
"12641" ".00604537" 1 4 4 ".0060" 8
"12651" ".00604537" 1 5 5 ".0060" 8
"12661" ".00604537" 1 6 6 ".0060" 8
"12671" ".00604537" 2 7 7 ".0060" 8
"1308" ".00604543" 5 0 0 ".0060" 8
"1309" ".00604543" 7 1 1 ".0060" 8
"1310" ".00604543" 4 2 2 ".0060" 8
"1311" ".00604543" 4 3 3 ".0060" 8
"1312" ".00604543" 6 4 4 ".0060" 8
"1313" ".00604543" 4 5 5 ".0060" 8
"1314" ".00604543" 3 6 6 ".0060" 8
"1315" ".00604543" 1 7 7 ".0060" 8
"1332" ".00604546" 8 0 0 ".0060" 8
"1333" ".00604546" 4 1 1 ".0060" 8
"1334" ".00604546" 0 2 2 ".0060" 8
"1335" ".00604546" 0 3 3 ".0060" 8
"1336" ".00604546" 2 4 4 ".0060" 8
"1337" ".00604546" 12 5 5 ".0060" 8
"1338" ".00604546" 3 6 6 ".0060" 8
"1339" ".00604546" 20 7 7 ".0060" 8
"1348" ".00604548" 1 0 0 ".0060" 8
"1349" ".00604548" 5 1 1 ".0060" 8
"1350" ".00604548" 19 2 2 ".0060" 8
"1351" ".00604548" 0 3 3 ".0060" 8
"1352" ".00604548" 5 4 4 ".0060" 8
"1353" ".00604548" 1 5 5 ".0060" 8
"1354" ".00604548" 3 6 6 ".0060" 8
"1355" ".00604548" 0 7 7 ".0060" 8
"1380" ".00604552" 10 0 0 ".0060" 8
"1381" ".00604552" 2 1 1 ".0060" 8
"1382" ".00604552" 1 2 2 ".0060" 8
"1383" ".00604552" 3 3 3 ".0060" 8
"1384" ".00604552" 8 4 4 ".0060" 8
"1385" ".00604552" 0 5 5 ".0060" 8
"1386" ".00604552" 19 6 6 ".0060" 8
"1387" ".00604552" 9 7 7 ".0060" 8
"1388" ".00604553" 1 0 0 ".0060" 8
"1389" ".00604553" 0 1 1 ".0060" 8
"1390" ".00604553" 1 2 2 ".0060" 8
"1391" ".00604553" 1 3 3 ".0060" 8
"1392" ".00604553" 0 4 4 ".0060" 8
"1393" ".00604553" 1 5 5 ".0060" 8
"13941" ".00604553" 1 6 6 ".0060" 8
"13951" ".00604553" 1 7 7 ".0060" 8
"13961" ".00604554" 0 0 0 ".0060" 8
"13971" ".00604554" 0 1 1 ".0060" 8
"139810" ".00604554" 3 2 2 ".0060" 8
"13995" ".00604554" 3 3 3 ".0060" 8
"14001" ".00604554" 0 4 4 ".0060" 8
"14011" ".00604554" 5 5 5 ".0060" 8
"140210" ".00604554" 12 6 6 ".0060" 8
"14037" ".00604554" 7 7 7 ".0060" 8
"1420" ".00604557" 0 0 0 ".0060" 8
"1421" ".00604557" 4 1 1 ".0060" 8
"14221" ".00604557" 0 2 2 ".0060" 8
"14231" ".00604557" 1 3 3 ".0060" 8
"14241" ".00604557" 3 4 4 ".0060" 8
"142510" ".00604557" 0 5 5 ".0060" 8
"142612" ".00604557" 0 6 6 ".0060" 8
"142711" ".00604557" 0 7 7 ".0060" 8
"142811" ".00604558" 4 0 0 ".0060" 8
"142910" ".00604558" 6 1 1 ".0060" 8
"143010" ".00604558" 5 2 2 ".0060" 8
"14318" ".00604558" 1 3 3 ".0060" 8
"14321" ".00604558" 3 4 4 ".0060" 8
"14331" ".00604558" 0 5 5 ".0060" 8
"1434" ".00604558" 2 6 6 ".0060" 8
"1435" ".00604558" 7 7 7 ".0060" 8
"14361" ".00604559" 13 0 0 ".0060" 8
"14371" ".00604559" 1 1 1 ".0060" 8
"143810" ".00604559" 6 2 2 ".0060" 8
"143910" ".00604559" 7 3 3 ".0060" 8
"14403" ".00604559" 3 4 4 ".0060" 8
"14411" ".00604559" 1 5 5 ".0060" 8
"14421" ".00604559" 0 6 6 ".0060" 8
"14431" ".00604559" 3 7 7 ".0060" 8
"1452" ".00604561" 12 0 0 ".0060" 8
"1453" ".00604561" 3 1 1 ".0060" 8
"1454" ".00604561" 6 2 2 ".0060" 8
"1455" ".00604561" 1 3 3 ".0060" 8
"1456" ".00604561" 11 4 4 ".0060" 8
"1457" ".00604561" 2 5 5 ".0060" 8
"1458" ".00604561" 1 6 6 ".0060" 8
"1459" ".00604561" 3 7 7 ".0060" 8
"148413" ".00604565" 11 0 0 ".0060" 8
"1485" ".00604565" 12 1 1 ".0060" 8
"1486" ".00604565" 1 2 2 ".0060" 8
"1487" ".00604565" 2 3 3 ".0060" 8
"1488" ".00604565" 0 4 4 ".0060" 8
"1489" ".00604565" 2 5 5 ".0060" 8
"14901" ".00604565" 3 6 6 ".0060" 8
"14911" ".00604565" 1 7 7 ".0060" 8
"1532" ".00604571" 0 0 0 ".0060" 8
"1533" ".00604571" 3 1 1 ".0060" 8
"1534" ".00604571" 4 2 2 ".0060" 8
"1535" ".00604571" 0 3 3 ".0060" 8
"1536" ".00604571" 1 4 4 ".0060" 8
"1537" ".00604571" 5 5 5 ".0060" 8
"1538" ".00604571" 4 6 6 ".0060" 8
"1539" ".00604571" 2 7 7 ".0060" 8
"1564" ".00604575" 8 0 0 ".0060" 8
"1565" ".00604575" 0 1 1 ".0060" 8
"1566" ".00604575" 6 2 2 ".0060" 8
"1567" ".00604575" 3 3 3 ".0060" 8
"1568" ".00604575" 4 4 4 ".0060" 8
"15691" ".00604575" 4 5 5 ".0060" 8
"157010" ".00604575" 1 6 6 ".0060" 8
"157110" ".00604575" 3 7 7 ".0060" 8
"15727" ".00604576" 1 0 0 ".0060" 8
"15731" ".00604576" 1 1 1 ".0060" 8
"15741" ".00604576" 3 2 2 ".0060" 8
"15751" ".00604576" 0 3 3 ".0060" 8
"1576" ".00604576" 9 4 4 ".0060" 8
"1577" ".00604576" 0 5 5 ".0060" 8
"1578" ".00604576" 0 6 6 ".0060" 8
"1579" ".00604576" 3 7 7 ".0060" 8
"1580" ".00604577" 3 0 0 ".0060" 8
"1581" ".00604577" 5 1 1 ".0060" 8
"1582" ".00604577" 0 2 2 ".0060" 8
"1583" ".00604577" 1 3 3 ".0060" 8
"1584" ".00604577" 2 4 4 ".0060" 8
"1585" ".00604577" 6 5 5 ".0060" 8
"1586" ".00604577" 0 6 6 ".0060" 8
"1587" ".00604577" 4 7 7 ".0060" 8
"1596" ".00604579" 2 0 0 ".0060" 8
"1597" ".00604579" 1 1 1 ".0060" 8
"1598" ".00604579" 13 2 2 ".0060" 8
"1599" ".00604579" 6 3 3 ".0060" 8
"1600" ".00604579" 2 4 4 ".0060" 8
"1601" ".00604579" 3 5 5 ".0060" 8
"1602" ".00604579" 0 6 6 ".0060" 8
"1603" ".00604579" 2 7 7 ".0060" 8
"1652" ".00604586" 5 0 0 ".0060" 8
"16531" ".00604586" 1 1 1 ".0060" 8
"16541" ".00604586" 0 2 2 ".0060" 8
"16551" ".00604586" 1 3 3 ".0060" 8
"16561" ".00604586" 1 4 4 ".0060" 8
"16571" ".00604586" 0 5 5 ".0060" 8
"16581" ".00604586" 1 6 6 ".0060" 8
"16591" ".00604586" 6 7 7 ".0060" 8
"16601" ".00604587" 0 0 0 ".0060" 8
"16611" ".00604587" 1 1 1 ".0060" 8
"16621" ".00604587" 0 2 2 ".0060" 8
"16631" ".00604587" 0 3 3 ".0060" 8
"16641" ".00604587" 3 4 4 ".0060" 8
"16651" ".00604587" 0 5 5 ".0060" 8
"16661" ".00604587" 1 6 6 ".0060" 8
"16671" ".00604587" 1 7 7 ".0060" 8
"1700" ".00604592" 0 0 0 ".0060" 8
"17011" ".00604592" 1 1 1 ".0060" 8
"1702" ".00604592" 3 2 2 ".0060" 8
"1703" ".00604592" 2 3 3 ".0060" 8
"1704" ".00604592" 6 4 4 ".0060" 8
"1705" ".00604592" 0 5 5 ".0060" 8
"1706" ".00604592" 0 6 6 ".0060" 8
"1707" ".00604592" 3 7 7 ".0060" 8
"1708" ".00604593" 9 0 0 ".0060" 8
"1709" ".00604593" 1 1 1 ".0060" 8
"1710" ".00604593" 0 2 2 ".0060" 8
"17111" ".00604593" 0 3 3 ".0060" 8
"1712" ".00604593" 1 4 4 ".0060" 8
"1713" ".00604593" 1 5 5 ".0060" 8
"1714" ".00604593" 9 6 6 ".0060" 8
"1715" ".00604593" 2 7 7 ".0060" 8
"1724" ".00604595" 1 0 0 ".0060" 8
"1725" ".00604595" 1 1 1 ".0060" 8
"1726" ".00604595" 0 2 2 ".0060" 8
"1727" ".00604595" 0 3 3 ".0060" 8
"1728" ".00604595" 2 4 4 ".0060" 8
