"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"18726" ".0044861" 0 26 26 ".004" 40
"187271" ".0044861" 0 27 27 ".004" 40
"187281" ".0044861" 0 28 28 ".004" 40
"187291" ".0044861" 0 29 29 ".004" 40
"187301" ".0044861" 0 30 30 ".004" 40
"187311" ".0044861" 0 31 31 ".004" 40
"187321" ".0044861" 0 32 32 ".004" 40
"187331" ".0044861" 0 33 33 ".004" 40
"187341" ".0044861" 0 34 34 ".004" 40
"187351" ".0044861" 0 35 35 ".004" 40
"187361" ".0044861" 0 36 36 ".004" 40
"187371" ".0044861" 0 37 37 ".004" 40
"187381" ".0044861" 0 38 38 ".004" 40
"187391" ".0044861" 0 39 39 ".004" 40
"187401" ".0044862" 20 0 0 ".004" 40
"187411" ".0044862" 19 1 1 ".004" 40
"187421" ".0044862" 3 2 2 ".004" 40
"187431" ".0044862" 0 3 3 ".004" 40
"187441" ".0044862" 0 4 4 ".004" 40
"187451" ".0044862" 0 5 5 ".004" 40
"187461" ".0044862" 0 6 6 ".004" 40
"187471" ".0044862" 0 7 7 ".004" 40
"187481" ".0044862" 0 8 8 ".004" 40
"187491" ".0044862" 0 9 9 ".004" 40
"187501" ".0044862" 0 10 10 ".004" 40
"187511" ".0044862" 0 11 11 ".004" 40
"187521" ".0044862" 0 12 12 ".004" 40
"187531" ".0044862" 0 13 13 ".004" 40
"187541" ".0044862" 0 14 14 ".004" 40
"187551" ".0044862" 0 15 15 ".004" 40
"187561" ".0044862" 0 16 16 ".004" 40
"187571" ".0044862" 0 17 17 ".004" 40
"187581" ".0044862" 0 18 18 ".004" 40
"187591" ".0044862" 0 19 19 ".004" 40
"187601" ".0044862" 0 20 20 ".004" 40
"187611" ".0044862" 0 21 21 ".004" 40
"187621" ".0044862" 0 22 22 ".004" 40
"187631" ".0044862" 0 23 23 ".004" 40
"187641" ".0044862" 0 24 24 ".004" 40
"187651" ".0044862" 0 25 25 ".004" 40
"187661" ".0044862" 0 26 26 ".004" 40
"18767" ".0044862" 0 27 27 ".004" 40
"18768" ".0044862" 0 28 28 ".004" 40
"18769" ".0044862" 0 29 29 ".004" 40
"18770" ".0044862" 0 30 30 ".004" 40
"18771" ".0044862" 0 31 31 ".004" 40
"18772" ".0044862" 0 32 32 ".004" 40
"18773" ".0044862" 0 33 33 ".004" 40
"18774" ".0044862" 0 34 34 ".004" 40
"18775" ".0044862" 0 35 35 ".004" 40
"18776" ".0044862" 0 36 36 ".004" 40
"18777" ".0044862" 0 37 37 ".004" 40
"18778" ".0044862" 0 38 38 ".004" 40
"18779" ".0044862" 0 39 39 ".004" 40
"197402" ".0044887" 21 0 0 ".004" 40
"197412" ".0044887" 12 1 1 ".004" 40
"197422" ".0044887" 16 2 2 ".004" 40
"197432" ".0044887" 0 3 3 ".004" 40
"197442" ".0044887" 0 4 4 ".004" 40
"197451" ".0044887" 0 5 5 ".004" 40
"197461" ".0044887" 0 6 6 ".004" 40
"197471" ".0044887" 0 7 7 ".004" 40
"197481" ".0044887" 0 8 8 ".004" 40
"197491" ".0044887" 0 9 9 ".004" 40
"197501" ".0044887" 0 10 10 ".004" 40
"197511" ".0044887" 0 11 11 ".004" 40
"197521" ".0044887" 0 12 12 ".004" 40
"197531" ".0044887" 0 13 13 ".004" 40
"197541" ".0044887" 0 14 14 ".004" 40
"197551" ".0044887" 0 15 15 ".004" 40
"197561" ".0044887" 0 16 16 ".004" 40
"197571" ".0044887" 0 17 17 ".004" 40
"197581" ".0044887" 0 18 18 ".004" 40
"197591" ".0044887" 0 19 19 ".004" 40
"197601" ".0044887" 0 20 20 ".004" 40
"197611" ".0044887" 0 21 21 ".004" 40
"197621" ".0044887" 0 22 22 ".004" 40
"197631" ".0044887" 0 23 23 ".004" 40
"197641" ".0044887" 0 24 24 ".004" 40
"197651" ".0044887" 0 25 25 ".004" 40
"197661" ".0044887" 0 26 26 ".004" 40
"197672" ".0044887" 0 27 27 ".004" 40
"197682" ".0044887" 0 28 28 ".004" 40
"197692" ".0044887" 0 29 29 ".004" 40
"197702" ".0044887" 0 30 30 ".004" 40
"197712" ".0044887" 0 31 31 ".004" 40
"197722" ".0044887" 0 32 32 ".004" 40
"197732" ".0044887" 0 33 33 ".004" 40
"197742" ".0044887" 0 34 34 ".004" 40
"197752" ".0044887" 0 35 35 ".004" 40
"197762" ".0044887" 0 36 36 ".004" 40
"197772" ".0044887" 0 37 37 ".004" 40
"197782" ".0044887" 0 38 38 ".004" 40
"197792" ".0044887" 0 39 39 ".004" 40
"19820" ".0044889" 28 0 0 ".004" 40
"19821" ".0044889" 4 1 1 ".004" 40
"19822" ".0044889" 9 2 2 ".004" 40
"19823" ".0044889" 0 3 3 ".004" 40
"19824" ".0044889" 0 4 4 ".004" 40
"19825" ".0044889" 0 5 5 ".004" 40
"19826" ".0044889" 0 6 6 ".004" 40
"19827" ".0044889" 0 7 7 ".004" 40
"19828" ".0044889" 0 8 8 ".004" 40
"19829" ".0044889" 0 9 9 ".004" 40
"19830" ".0044889" 0 10 10 ".004" 40
"19831" ".0044889" 0 11 11 ".004" 40
"19832" ".0044889" 0 12 12 ".004" 40
"19833" ".0044889" 0 13 13 ".004" 40
"19834" ".0044889" 0 14 14 ".004" 40
"19835" ".0044889" 0 15 15 ".004" 40
"19836" ".0044889" 0 16 16 ".004" 40
"19837" ".0044889" 0 17 17 ".004" 40
"19838" ".0044889" 0 18 18 ".004" 40
"19839" ".0044889" 0 19 19 ".004" 40
"19840" ".0044889" 0 20 20 ".004" 40
"19841" ".0044889" 0 21 21 ".004" 40
"19842" ".0044889" 0 22 22 ".004" 40
"19843" ".0044889" 0 23 23 ".004" 40
"19844" ".0044889" 0 24 24 ".004" 40
"19845" ".0044889" 0 25 25 ".004" 40
"19846" ".0044889" 0 26 26 ".004" 40
"198471" ".0044889" 0 27 27 ".004" 40
"198481" ".0044889" 0 28 28 ".004" 40
"198491" ".0044889" 0 29 29 ".004" 40
"198501" ".0044889" 0 30 30 ".004" 40
"198511" ".0044889" 0 31 31 ".004" 40
"198521" ".0044889" 0 32 32 ".004" 40
"198531" ".0044889" 0 33 33 ".004" 40
"198541" ".0044889" 0 34 34 ".004" 40
"198551" ".0044889" 0 35 35 ".004" 40
"198561" ".0044889" 0 36 36 ".004" 40
"198571" ".0044889" 0 37 37 ".004" 40
"198581" ".0044889" 0 38 38 ".004" 40
"198591" ".0044889" 0 39 39 ".004" 40
"201401" ".0044897" 40 0 0 ".004" 40
"201411" ".0044897" 38 1 1 ".004" 40
"201421" ".0044897" 15 2 2 ".004" 40
"201431" ".0044897" 0 3 3 ".004" 40
"201441" ".0044897" 0 4 4 ".004" 40
"201451" ".0044897" 0 5 5 ".004" 40
"201461" ".0044897" 0 6 6 ".004" 40
"201471" ".0044897" 0 7 7 ".004" 40
"201481" ".0044897" 0 8 8 ".004" 40
"201491" ".0044897" 0 9 9 ".004" 40
"201501" ".0044897" 0 10 10 ".004" 40
"201511" ".0044897" 0 11 11 ".004" 40
"201521" ".0044897" 0 12 12 ".004" 40
"201531" ".0044897" 0 13 13 ".004" 40
"201541" ".0044897" 0 14 14 ".004" 40
"20155" ".0044897" 0 15 15 ".004" 40
"20156" ".0044897" 0 16 16 ".004" 40
"20157" ".0044897" 0 17 17 ".004" 40
"20158" ".0044897" 0 18 18 ".004" 40
"20159" ".0044897" 0 19 19 ".004" 40
"20160" ".0044897" 0 20 20 ".004" 40
"20161" ".0044897" 0 21 21 ".004" 40
"20162" ".0044897" 0 22 22 ".004" 40
"20163" ".0044897" 0 23 23 ".004" 40
"20164" ".0044897" 0 24 24 ".004" 40
"20165" ".0044897" 0 25 25 ".004" 40
"20166" ".0044897" 0 26 26 ".004" 40
"201671" ".0044897" 0 27 27 ".004" 40
"201681" ".0044897" 0 28 28 ".004" 40
"201691" ".0044897" 0 29 29 ".004" 40
"201701" ".0044897" 0 30 30 ".004" 40
"201711" ".0044897" 0 31 31 ".004" 40
"201721" ".0044897" 0 32 32 ".004" 40
"201731" ".0044897" 0 33 33 ".004" 40
"201741" ".0044897" 0 34 34 ".004" 40
"201751" ".0044897" 0 35 35 ".004" 40
"201761" ".0044897" 0 36 36 ".004" 40
"201771" ".0044897" 0 37 37 ".004" 40
"201781" ".0044897" 0 38 38 ".004" 40
"201791" ".0044897" 0 39 39 ".004" 40
"201801" ".0044898" 26 0 0 ".004" 40
"201811" ".0044898" 4 1 1 ".004" 40
"201821" ".0044898" 12 2 2 ".004" 40
"201831" ".0044898" 0 3 3 ".004" 40
"201841" ".0044898" 0 4 4 ".004" 40
"201851" ".0044898" 0 5 5 ".004" 40
"201861" ".0044898" 0 6 6 ".004" 40
"201871" ".0044898" 0 7 7 ".004" 40
"201881" ".0044898" 0 8 8 ".004" 40
"201891" ".0044898" 0 9 9 ".004" 40
"201901" ".0044898" 0 10 10 ".004" 40
"201911" ".0044898" 0 11 11 ".004" 40
"201921" ".0044898" 0 12 12 ".004" 40
"201931" ".0044898" 0 13 13 ".004" 40
"201941" ".0044898" 0 14 14 ".004" 40
"201951" ".0044898" 0 15 15 ".004" 40
"201961" ".0044898" 0 16 16 ".004" 40
"201971" ".0044898" 0 17 17 ".004" 40
"201981" ".0044898" 0 18 18 ".004" 40
"201991" ".0044898" 0 19 19 ".004" 40
"202001" ".0044898" 0 20 20 ".004" 40
"202011" ".0044898" 0 21 21 ".004" 40
"202021" ".0044898" 0 22 22 ".004" 40
"202031" ".0044898" 0 23 23 ".004" 40
"202041" ".0044898" 0 24 24 ".004" 40
"202051" ".0044898" 0 25 25 ".004" 40
"202061" ".0044898" 0 26 26 ".004" 40
"20207" ".0044898" 0 27 27 ".004" 40
"20208" ".0044898" 0 28 28 ".004" 40
"20209" ".0044898" 0 29 29 ".004" 40
"20210" ".0044898" 0 30 30 ".004" 40
"20211" ".0044898" 0 31 31 ".004" 40
"20212" ".0044898" 0 32 32 ".004" 40
"20213" ".0044898" 0 33 33 ".004" 40
"20214" ".0044898" 0 34 34 ".004" 40
"20215" ".0044898" 0 35 35 ".004" 40
"20216" ".0044898" 0 36 36 ".004" 40
"20217" ".0044898" 0 37 37 ".004" 40
"20218" ".0044898" 0 38 38 ".004" 40
"20219" ".0044898" 0 39 39 ".004" 40
"20300" ".0044901" 40 0 0 ".004" 40
"20301" ".0044901" 7 1 1 ".004" 40
"20302" ".0044901" 1 2 2 ".004" 40
"20303" ".0044901" 0 3 3 ".004" 40
"20304" ".0044901" 0 4 4 ".004" 40
"20305" ".0044901" 0 5 5 ".004" 40
"20306" ".0044901" 0 6 6 ".004" 40
"20307" ".0044901" 0 7 7 ".004" 40
"20308" ".0044901" 0 8 8 ".004" 40
"20309" ".0044901" 0 9 9 ".004" 40
"20310" ".0044901" 0 10 10 ".004" 40
"20311" ".0044901" 0 11 11 ".004" 40
"20312" ".0044901" 0 12 12 ".004" 40
"20313" ".0044901" 0 13 13 ".004" 40
"20314" ".0044901" 0 14 14 ".004" 40
"20315" ".0044901" 0 15 15 ".004" 40
"20316" ".0044901" 0 16 16 ".004" 40
"20317" ".0044901" 0 17 17 ".004" 40
"20318" ".0044901" 0 18 18 ".004" 40
"20319" ".0044901" 0 19 19 ".004" 40
"20320" ".0044901" 0 20 20 ".004" 40
"20321" ".0044901" 0 21 21 ".004" 40
"20322" ".0044901" 0 22 22 ".004" 40
"20323" ".0044901" 0 23 23 ".004" 40
"20324" ".0044901" 0 24 24 ".004" 40
"20325" ".0044901" 0 25 25 ".004" 40
"20326" ".0044901" 0 26 26 ".004" 40
"20327" ".0044901" 0 27 27 ".004" 40
"20328" ".0044901" 0 28 28 ".004" 40
"20329" ".0044901" 0 29 29 ".004" 40
"20330" ".0044901" 0 30 30 ".004" 40
"20331" ".0044901" 0 31 31 ".004" 40
"20332" ".0044901" 0 32 32 ".004" 40
"20333" ".0044901" 0 33 33 ".004" 40
"20334" ".0044901" 0 34 34 ".004" 40
"20335" ".0044901" 0 35 35 ".004" 40
"20336" ".0044901" 0 36 36 ".004" 40
"20337" ".0044901" 0 37 37 ".004" 40
"20338" ".0044901" 0 38 38 ".004" 40
"20339" ".0044901" 0 39 39 ".004" 40
"20380" ".0044903" 18 0 0 ".004" 40
"20381" ".0044903" 40 1 1 ".004" 40
"20382" ".0044903" 1 2 2 ".004" 40
"20383" ".0044903" 0 3 3 ".004" 40
"20384" ".0044903" 0 4 4 ".004" 40
"20385" ".0044903" 0 5 5 ".004" 40
"20386" ".0044903" 0 6 6 ".004" 40
"20387" ".0044903" 0 7 7 ".004" 40
"20388" ".0044903" 0 8 8 ".004" 40
"20389" ".0044903" 0 9 9 ".004" 40
"20390" ".0044903" 0 10 10 ".004" 40
"20391" ".0044903" 0 11 11 ".004" 40
"20392" ".0044903" 0 12 12 ".004" 40
"20393" ".0044903" 0 13 13 ".004" 40
"20394" ".0044903" 0 14 14 ".004" 40
"20395" ".0044903" 0 15 15 ".004" 40
"20396" ".0044903" 0 16 16 ".004" 40
"20397" ".0044903" 0 17 17 ".004" 40
"20398" ".0044903" 0 18 18 ".004" 40
"20399" ".0044903" 0 19 19 ".004" 40
"20400" ".0044903" 0 20 20 ".004" 40
"20401" ".0044903" 0 21 21 ".004" 40
"20402" ".0044903" 0 22 22 ".004" 40
"20403" ".0044903" 0 23 23 ".004" 40
"20404" ".0044903" 0 24 24 ".004" 40
"20405" ".0044903" 0 25 25 ".004" 40
"20406" ".0044903" 0 26 26 ".004" 40
"20407" ".0044903" 0 27 27 ".004" 40
"20408" ".0044903" 0 28 28 ".004" 40
"20409" ".0044903" 0 29 29 ".004" 40
"20410" ".0044903" 0 30 30 ".004" 40
"20411" ".0044903" 0 31 31 ".004" 40
"20412" ".0044903" 0 32 32 ".004" 40
"20413" ".0044903" 0 33 33 ".004" 40
"20414" ".0044903" 0 34 34 ".004" 40
"20415" ".0044903" 0 35 35 ".004" 40
"20416" ".0044903" 0 36 36 ".004" 40
"20417" ".0044903" 0 37 37 ".004" 40
"20418" ".0044903" 0 38 38 ".004" 40
"20419" ".0044903" 0 39 39 ".004" 40
"20420" ".0044904" 40 0 0 ".004" 40
"20421" ".0044904" 5 1 1 ".004" 40
"20422" ".0044904" 5 2 2 ".004" 40
"20423" ".0044904" 0 3 3 ".004" 40
"20424" ".0044904" 0 4 4 ".004" 40
"20425" ".0044904" 0 5 5 ".004" 40
"20426" ".0044904" 0 6 6 ".004" 40
"20427" ".0044904" 0 7 7 ".004" 40
"20428" ".0044904" 0 8 8 ".004" 40
"20429" ".0044904" 0 9 9 ".004" 40
"20430" ".0044904" 0 10 10 ".004" 40
"20431" ".0044904" 0 11 11 ".004" 40
"20432" ".0044904" 0 12 12 ".004" 40
"20433" ".0044904" 0 13 13 ".004" 40
"20434" ".0044904" 0 14 14 ".004" 40
"20435" ".0044904" 0 15 15 ".004" 40
"20436" ".0044904" 0 16 16 ".004" 40
"20437" ".0044904" 0 17 17 ".004" 40
"20438" ".0044904" 0 18 18 ".004" 40
"20439" ".0044904" 0 19 19 ".004" 40
"20440" ".0044904" 0 20 20 ".004" 40
"20441" ".0044904" 0 21 21 ".004" 40
"20442" ".0044904" 0 22 22 ".004" 40
"20443" ".0044904" 0 23 23 ".004" 40
"20444" ".0044904" 0 24 24 ".004" 40
"20445" ".0044904" 0 25 25 ".004" 40
"20446" ".0044904" 0 26 26 ".004" 40
"20447" ".0044904" 0 27 27 ".004" 40
"20448" ".0044904" 0 28 28 ".004" 40
"20449" ".0044904" 0 29 29 ".004" 40
"20450" ".0044904" 0 30 30 ".004" 40
"20451" ".0044904" 0 31 31 ".004" 40
"20452" ".0044904" 0 32 32 ".004" 40
"20453" ".0044904" 0 33 33 ".004" 40
"20454" ".0044904" 0 34 34 ".004" 40
"20455" ".0044904" 0 35 35 ".004" 40
"20456" ".0044904" 0 36 36 ".004" 40
"20457" ".0044904" 0 37 37 ".004" 40
"20458" ".0044904" 0 38 38 ".004" 40
"20459" ".0044904" 0 39 39 ".004" 40
"20500" ".0044906" 40 0 0 ".004" 40
"20501" ".0044906" 2 1 1 ".004" 40
"20502" ".0044906" 11 2 2 ".004" 40
"20503" ".0044906" 0 3 3 ".004" 40
"20504" ".0044906" 0 4 4 ".004" 40
"20505" ".0044906" 0 5 5 ".004" 40
"20506" ".0044906" 0 6 6 ".004" 40
"20507" ".0044906" 0 7 7 ".004" 40
"20508" ".0044906" 0 8 8 ".004" 40
"20509" ".0044906" 0 9 9 ".004" 40
"20510" ".0044906" 0 10 10 ".004" 40
"20511" ".0044906" 0 11 11 ".004" 40
"20512" ".0044906" 0 12 12 ".004" 40
"20513" ".0044906" 0 13 13 ".004" 40
"20514" ".0044906" 0 14 14 ".004" 40
"20515" ".0044906" 0 15 15 ".004" 40
"20516" ".0044906" 0 16 16 ".004" 40
"20517" ".0044906" 0 17 17 ".004" 40
"20518" ".0044906" 0 18 18 ".004" 40
"20519" ".0044906" 0 19 19 ".004" 40
"20520" ".0044906" 0 20 20 ".004" 40
"20521" ".0044906" 0 21 21 ".004" 40
"20522" ".0044906" 0 22 22 ".004" 40
"20523" ".0044906" 0 23 23 ".004" 40
"20524" ".0044906" 0 24 24 ".004" 40
"20525" ".0044906" 0 25 25 ".004" 40
"20526" ".0044906" 0 26 26 ".004" 40
"205271" ".0044906" 0 27 27 ".004" 40
"205281" ".0044906" 0 28 28 ".004" 40
"205291" ".0044906" 0 29 29 ".004" 40
"205301" ".0044906" 0 30 30 ".004" 40
"205311" ".0044906" 0 31 31 ".004" 40
"205321" ".0044906" 0 32 32 ".004" 40
"205331" ".0044906" 0 33 33 ".004" 40
"205341" ".0044906" 0 34 34 ".004" 40
"205351" ".0044906" 0 35 35 ".004" 40
"205361" ".0044906" 0 36 36 ".004" 40
"205371" ".0044906" 0 37 37 ".004" 40
"205381" ".0044906" 0 38 38 ".004" 40
"205391" ".0044906" 0 39 39 ".004" 40
"20700" ".0044911" 12 0 0 ".004" 40
"20701" ".0044911" 4 1 1 ".004" 40
"20702" ".0044911" 2 2 2 ".004" 40
"20703" ".0044911" 0 3 3 ".004" 40
"20704" ".0044911" 0 4 4 ".004" 40
"20705" ".0044911" 0 5 5 ".004" 40
"20706" ".0044911" 0 6 6 ".004" 40
"20707" ".0044911" 0 7 7 ".004" 40
"20708" ".0044911" 0 8 8 ".004" 40
"20709" ".0044911" 0 9 9 ".004" 40
"20710" ".0044911" 0 10 10 ".004" 40
"20711" ".0044911" 0 11 11 ".004" 40
"20712" ".0044911" 0 12 12 ".004" 40
"20713" ".0044911" 0 13 13 ".004" 40
"20714" ".0044911" 0 14 14 ".004" 40
"20715" ".0044911" 0 15 15 ".004" 40
"20716" ".0044911" 0 16 16 ".004" 40
"20717" ".0044911" 0 17 17 ".004" 40
"20718" ".0044911" 0 18 18 ".004" 40
"20719" ".0044911" 0 19 19 ".004" 40
"20720" ".0044911" 0 20 20 ".004" 40
"20721" ".0044911" 0 21 21 ".004" 40
"20722" ".0044911" 0 22 22 ".004" 40
"20723" ".0044911" 0 23 23 ".004" 40
"20724" ".0044911" 0 24 24 ".004" 40
"20725" ".0044911" 0 25 25 ".004" 40
"20726" ".0044911" 0 26 26 ".004" 40
"20727" ".0044911" 0 27 27 ".004" 40
"20728" ".0044911" 0 28 28 ".004" 40
"20729" ".0044911" 0 29 29 ".004" 40
"20730" ".0044911" 0 30 30 ".004" 40
"20731" ".0044911" 0 31 31 ".004" 40
"20732" ".0044911" 0 32 32 ".004" 40
"20733" ".0044911" 0 33 33 ".004" 40
"20734" ".0044911" 0 34 34 ".004" 40
"20735" ".0044911" 0 35 35 ".004" 40
"20736" ".0044911" 0 36 36 ".004" 40
"20737" ".0044911" 0 37 37 ".004" 40
"20738" ".0044911" 0 38 38 ".004" 40
"20739" ".0044911" 0 39 39 ".004" 40
"21420" ".0044929" 0 0 0 ".004" 40
"21421" ".0044929" 5 1 1 ".004" 40
"21422" ".0044929" 22 2 2 ".004" 40
"21423" ".0044929" 0 3 3 ".004" 40
"21424" ".0044929" 0 4 4 ".004" 40
"21425" ".0044929" 0 5 5 ".004" 40
"21426" ".0044929" 0 6 6 ".004" 40
"21427" ".0044929" 0 7 7 ".004" 40
"21428" ".0044929" 0 8 8 ".004" 40
"21429" ".0044929" 0 9 9 ".004" 40
"21430" ".0044929" 0 10 10 ".004" 40
"21431" ".0044929" 0 11 11 ".004" 40
"21432" ".0044929" 0 12 12 ".004" 40
"21433" ".0044929" 0 13 13 ".004" 40
"21434" ".0044929" 0 14 14 ".004" 40
"21435" ".0044929" 0 15 15 ".004" 40
"21436" ".0044929" 0 16 16 ".004" 40
"21437" ".0044929" 0 17 17 ".004" 40
"21438" ".0044929" 0 18 18 ".004" 40
"21439" ".0044929" 0 19 19 ".004" 40
"21440" ".0044929" 0 20 20 ".004" 40
"21441" ".0044929" 0 21 21 ".004" 40
"21442" ".0044929" 0 22 22 ".004" 40
"21443" ".0044929" 0 23 23 ".004" 40
"21444" ".0044929" 0 24 24 ".004" 40
"21445" ".0044929" 0 25 25 ".004" 40
"21446" ".0044929" 0 26 26 ".004" 40
"21447" ".0044929" 0 27 27 ".004" 40
"21448" ".0044929" 0 28 28 ".004" 40
"21449" ".0044929" 0 29 29 ".004" 40
"21450" ".0044929" 0 30 30 ".004" 40
"21451" ".0044929" 0 31 31 ".004" 40
"21452" ".0044929" 0 32 32 ".004" 40
"21453" ".0044929" 0 33 33 ".004" 40
"21454" ".0044929" 0 34 34 ".004" 40
"21455" ".0044929" 0 35 35 ".004" 40
"21456" ".0044929" 0 36 36 ".004" 40
"21457" ".0044929" 0 37 37 ".004" 40
"21458" ".0044929" 0 38 38 ".004" 40
"21459" ".0044929" 0 39 39 ".004" 40
"218201" ".0044939" 40 0 0 ".004" 40
"218211" ".0044939" 40 1 1 ".004" 40
"218221" ".0044939" 13 2 2 ".004" 40
"218231" ".0044939" 0 3 3 ".004" 40
"218241" ".0044939" 0 4 4 ".004" 40
"218251" ".0044939" 0 5 5 ".004" 40
"218261" ".0044939" 0 6 6 ".004" 40
"218271" ".0044939" 1 7 7 ".004" 40
"218281" ".0044939" 0 8 8 ".004" 40
"218291" ".0044939" 0 9 9 ".004" 40
"218301" ".0044939" 0 10 10 ".004" 40
"218311" ".0044939" 0 11 11 ".004" 40
"218321" ".0044939" 0 12 12 ".004" 40
"218331" ".0044939" 0 13 13 ".004" 40
"218341" ".0044939" 0 14 14 ".004" 40
"21835" ".0044939" 0 15 15 ".004" 40
"21836" ".0044939" 0 16 16 ".004" 40
"21837" ".0044939" 0 17 17 ".004" 40
"21838" ".0044939" 0 18 18 ".004" 40
"21839" ".0044939" 0 19 19 ".004" 40
"21840" ".0044939" 0 20 20 ".004" 40
"21841" ".0044939" 0 21 21 ".004" 40
"21842" ".0044939" 0 22 22 ".004" 40
"21843" ".0044939" 0 23 23 ".004" 40
"21844" ".0044939" 0 24 24 ".004" 40
"21845" ".0044939" 0 25 25 ".004" 40
"21846" ".0044939" 0 26 26 ".004" 40
"21847" ".0044939" 0 27 27 ".004" 40
"21848" ".0044939" 0 28 28 ".004" 40
"21849" ".0044939" 0 29 29 ".004" 40
"21850" ".0044939" 0 30 30 ".004" 40
"218511" ".0044939" 0 31 31 ".004" 40
"21852" ".0044939" 0 32 32 ".004" 40
"21853" ".0044939" 0 33 33 ".004" 40
"21854" ".0044939" 0 34 34 ".004" 40
"21855" ".0044939" 0 35 35 ".004" 40
"21856" ".0044939" 0 36 36 ".004" 40
"21857" ".0044939" 0 37 37 ".004" 40
"21858" ".0044939" 0 38 38 ".004" 40
"21859" ".0044939" 0 39 39 ".004" 40
"21860" ".0044940" 30 0 0 ".004" 40
"218611" ".0044940" 12 1 1 ".004" 40
"21862" ".0044940" 5 2 2 ".004" 40
"21863" ".0044940" 0 3 3 ".004" 40
"21864" ".0044940" 0 4 4 ".004" 40
"218651" ".0044940" 0 5 5 ".004" 40
"218661" ".0044940" 0 6 6 ".004" 40
"218671" ".0044940" 0 7 7 ".004" 40
"218681" ".0044940" 0 8 8 ".004" 40
"218691" ".0044940" 0 9 9 ".004" 40
"218701" ".0044940" 0 10 10 ".004" 40
"218712" ".0044940" 0 11 11 ".004" 40
"218721" ".0044940" 0 12 12 ".004" 40
"218731" ".0044940" 0 13 13 ".004" 40
"218741" ".0044940" 0 14 14 ".004" 40
"218751" ".0044940" 0 15 15 ".004" 40
"218761" ".0044940" 0 16 16 ".004" 40
"218771" ".0044940" 0 17 17 ".004" 40
"218781" ".0044940" 0 18 18 ".004" 40
"218791" ".0044940" 0 19 19 ".004" 40
"218801" ".0044940" 0 20 20 ".004" 40
"218812" ".0044940" 0 21 21 ".004" 40
"218821" ".0044940" 0 22 22 ".004" 40
"218831" ".0044940" 0 23 23 ".004" 40
"218841" ".0044940" 0 24 24 ".004" 40
"218851" ".0044940" 0 25 25 ".004" 40
"218861" ".0044940" 0 26 26 ".004" 40
"218871" ".0044940" 0 27 27 ".004" 40
"218881" ".0044940" 0 28 28 ".004" 40
"218891" ".0044940" 0 29 29 ".004" 40
"218901" ".0044940" 0 30 30 ".004" 40
"218912" ".0044940" 0 31 31 ".004" 40
"218921" ".0044940" 0 32 32 ".004" 40
"218931" ".0044940" 0 33 33 ".004" 40
"218941" ".0044940" 0 34 34 ".004" 40
"218951" ".0044940" 0 35 35 ".004" 40
"218961" ".0044940" 0 36 36 ".004" 40
"218971" ".0044940" 0 37 37 ".004" 40
"218981" ".0044940" 0 38 38 ".004" 40
"218991" ".0044940" 0 39 39 ".004" 40
"219801" ".0044943" 40 0 0 ".004" 40
"219811" ".0044943" 9 1 1 ".004" 40
"219821" ".0044943" 25 2 2 ".004" 40
"219831" ".0044943" 0 3 3 ".004" 40
"219841" ".0044943" 0 4 4 ".004" 40
"219851" ".0044943" 0 5 5 ".004" 40
"21986" ".0044943" 0 6 6 ".004" 40
"21987" ".0044943" 0 7 7 ".004" 40
"21988" ".0044943" 0 8 8 ".004" 40
"21989" ".0044943" 0 9 9 ".004" 40
"21990" ".0044943" 0 10 10 ".004" 40
"219911" ".0044943" 0 11 11 ".004" 40
"21992" ".0044943" 0 12 12 ".004" 40
"21993" ".0044943" 0 13 13 ".004" 40
"21994" ".0044943" 0 14 14 ".004" 40
"21995" ".0044943" 0 15 15 ".004" 40
"21996" ".0044943" 0 16 16 ".004" 40
"21997" ".0044943" 0 17 17 ".004" 40
"21998" ".0044943" 0 18 18 ".004" 40
"21999" ".0044943" 0 19 19 ".004" 40
"22000" ".0044943" 0 20 20 ".004" 40
"220011" ".0044943" 0 21 21 ".004" 40
"22002" ".0044943" 0 22 22 ".004" 40
"22003" ".0044943" 0 23 23 ".004" 40
"22004" ".0044943" 0 24 24 ".004" 40
"22005" ".0044943" 0 25 25 ".004" 40
"22006" ".0044943" 0 26 26 ".004" 40
"22007" ".0044943" 0 27 27 ".004" 40
"22008" ".0044943" 0 28 28 ".004" 40
"22009" ".0044943" 0 29 29 ".004" 40
"22010" ".0044943" 0 30 30 ".004" 40
"220111" ".0044943" 0 31 31 ".004" 40
"22012" ".0044943" 0 32 32 ".004" 40
"22013" ".0044943" 0 33 33 ".004" 40
"22014" ".0044943" 0 34 34 ".004" 40
"22015" ".0044943" 0 35 35 ".004" 40
"22016" ".0044943" 0 36 36 ".004" 40
"22017" ".0044943" 0 37 37 ".004" 40
"22018" ".0044943" 0 38 38 ".004" 40
"22019" ".0044943" 1 39 39 ".004" 40
"223802" ".0044953" 15 0 0 ".004" 40
"223812" ".0044953" 13 1 1 ".004" 40
"223822" ".0044953" 6 2 2 ".004" 40
"223832" ".0044953" 0 3 3 ".004" 40
"223842" ".0044953" 0 4 4 ".004" 40
"223852" ".0044953" 0 5 5 ".004" 40
"223862" ".0044953" 0 6 6 ".004" 40
