"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"9685" ".0024277" 0 3 3 ".002" 12
"9686" ".0024277" 2 4 4 ".002" 12
"9687" ".0024277" 4 5 5 ".002" 12
"9688" ".0024277" 1 6 6 ".002" 12
"9689" ".0024277" 0 7 7 ".002" 12
"9690" ".0024277" 5 8 8 ".002" 12
"9691" ".0024277" 1 9 9 ".002" 12
"9692" ".0024277" 6 10 10 ".002" 12
"9693" ".0024277" 2 11 11 ".002" 12
"9802" ".0024287" 9 0 0 ".002" 12
"9803" ".0024287" 1 1 1 ".002" 12
"9804" ".0024287" 0 2 2 ".002" 12
"9805" ".0024287" 6 3 3 ".002" 12
"9806" ".0024287" 19 4 4 ".002" 12
"9807" ".0024287" 6 5 5 ".002" 12
"9808" ".0024287" 4 6 6 ".002" 12
"9809" ".0024287" 0 7 7 ".002" 12
"9810" ".0024287" 8 8 8 ".002" 12
"9811" ".0024287" 10 9 9 ".002" 12
"9812" ".0024287" 0 10 10 ".002" 12
"9813" ".0024287" 10 11 11 ".002" 12
"9814" ".0024288" 11 0 0 ".002" 12
"9815" ".0024288" 1 1 1 ".002" 12
"9816" ".0024288" 11 2 2 ".002" 12
"9817" ".0024288" 9 3 3 ".002" 12
"9818" ".0024288" 10 4 4 ".002" 12
"9819" ".0024288" 3 5 5 ".002" 12
"9820" ".0024288" 0 6 6 ".002" 12
"9821" ".0024288" 3 7 7 ".002" 12
"9822" ".0024288" 21 8 8 ".002" 12
"9823" ".0024288" 2 9 9 ".002" 12
"9824" ".0024288" 16 10 10 ".002" 12
"9825" ".0024288" 3 11 11 ".002" 12
"10078" ".0024310" 10 0 0 ".002" 12
"10079" ".0024310" 7 1 1 ".002" 12
"10080" ".0024310" 3 2 2 ".002" 12
"10081" ".0024310" 2 3 3 ".002" 12
"10082" ".0024310" 3 4 4 ".002" 12
"10083" ".0024310" 0 5 5 ".002" 12
"10084" ".0024310" 3 6 6 ".002" 12
"10085" ".0024310" 16 7 7 ".002" 12
"10086" ".0024310" 6 8 8 ".002" 12
"10087" ".0024310" 10 9 9 ".002" 12
"10088" ".0024310" 6 10 10 ".002" 12
"10089" ".0024310" 4 11 11 ".002" 12
"10090" ".0024311" 4 0 0 ".002" 12
"10091" ".0024311" 25 1 1 ".002" 12
"10092" ".0024311" 15 2 2 ".002" 12
"10093" ".0024311" 5 3 3 ".002" 12
"10094" ".0024311" 4 4 4 ".002" 12
"10095" ".0024311" 5 5 5 ".002" 12
"10096" ".0024311" 9 6 6 ".002" 12
"10097" ".0024311" 8 7 7 ".002" 12
"10098" ".0024311" 1 8 8 ".002" 12
"10099" ".0024311" 3 9 9 ".002" 12
"10100" ".0024311" 2 10 10 ".002" 12
"10101" ".0024311" 19 11 11 ".002" 12
"10330" ".0024331" 3 0 0 ".002" 12
"10331" ".0024331" 18 1 1 ".002" 12
"10332" ".0024331" 5 2 2 ".002" 12
"10333" ".0024331" 2 3 3 ".002" 12
"10334" ".0024331" 1 4 4 ".002" 12
"10335" ".0024331" 0 5 5 ".002" 12
"10336" ".0024331" 2 6 6 ".002" 12
"10337" ".0024331" 0 7 7 ".002" 12
"10338" ".0024331" 4 8 8 ".002" 12
"10339" ".0024331" 0 9 9 ".002" 12
"10340" ".0024331" 2 10 10 ".002" 12
"10341" ".0024331" 1 11 11 ".002" 12
"10649" ".0024356" 1 0 0 ".002" 13
"10650" ".0024356" 0 1 1 ".002" 13
"10651" ".0024356" 8 2 2 ".002" 13
"10652" ".0024356" 14 3 3 ".002" 13
"10653" ".0024356" 4 4 4 ".002" 13
"10654" ".0024356" 1 5 5 ".002" 13
"10655" ".0024356" 1 6 6 ".002" 13
"10656" ".0024356" 2 7 7 ".002" 13
"10657" ".0024356" 0 8 8 ".002" 13
"10658" ".0024356" 8 9 9 ".002" 13
"10659" ".0024356" 2 10 10 ".002" 13
"10660" ".0024356" 13 11 11 ".002" 13
"10661" ".0024356" 9 12 12 ".002" 13
"10675" ".0024358" 7 0 0 ".002" 13
"10676" ".0024358" 0 1 1 ".002" 13
"10677" ".0024358" 9 2 2 ".002" 13
"10678" ".0024358" 2 3 3 ".002" 13
"10679" ".0024358" 2 4 4 ".002" 13
"10680" ".0024358" 1 5 5 ".002" 13
"10681" ".0024358" 27 6 6 ".002" 13
"10682" ".0024358" 4 7 7 ".002" 13
"10683" ".0024358" 1 8 8 ".002" 13
"10684" ".0024358" 25 9 9 ".002" 13
"10685" ".0024358" 3 10 10 ".002" 13
"10686" ".0024358" 6 11 11 ".002" 13
"10687" ".0024358" 3 12 12 ".002" 13
"10714" ".0024361" 0 0 0 ".002" 13
"10715" ".0024361" 6 1 1 ".002" 13
"10716" ".0024361" 1 2 2 ".002" 13
"10717" ".0024361" 10 3 3 ".002" 13
"10718" ".0024361" 0 4 4 ".002" 13
"10719" ".0024361" 4 5 5 ".002" 13
"10720" ".0024361" 6 6 6 ".002" 13
"10721" ".0024361" 2 7 7 ".002" 13
"10722" ".0024361" 1 8 8 ".002" 13
"10723" ".0024361" 3 9 9 ".002" 13
"10724" ".0024361" 7 10 10 ".002" 13
"10725" ".0024361" 1 11 11 ".002" 13
"10726" ".0024361" 32 12 12 ".002" 13
"10740" ".0024363" 27 0 0 ".002" 13
"10741" ".0024363" 4 1 1 ".002" 13
"10742" ".0024363" 1 2 2 ".002" 13
"10743" ".0024363" 1 3 3 ".002" 13
"10744" ".0024363" 0 4 4 ".002" 13
"10745" ".0024363" 12 5 5 ".002" 13
"10746" ".0024363" 2 6 6 ".002" 13
"10747" ".0024363" 6 7 7 ".002" 13
"10748" ".0024363" 2 8 8 ".002" 13
"10749" ".0024363" 0 9 9 ".002" 13
"10750" ".0024363" 5 10 10 ".002" 13
"10751" ".0024363" 1 11 11 ".002" 13
"10752" ".0024363" 26 12 12 ".002" 13
"10753" ".0024364" 6 0 0 ".002" 13
"10754" ".0024364" 9 1 1 ".002" 13
"10755" ".0024364" 0 2 2 ".002" 13
"10756" ".0024364" 4 3 3 ".002" 13
"10757" ".0024364" 1 4 4 ".002" 13
"10758" ".0024364" 2 5 5 ".002" 13
"10759" ".0024364" 0 6 6 ".002" 13
"10760" ".0024364" 3 7 7 ".002" 13
"10761" ".0024364" 13 8 8 ".002" 13
"10762" ".0024364" 0 9 9 ".002" 13
"10763" ".0024364" 7 10 10 ".002" 13
"10764" ".0024364" 11 11 11 ".002" 13
"10765" ".0024364" 0 12 12 ".002" 13
"10779" ".0024366" 14 0 0 ".002" 13
"10780" ".0024366" 12 1 1 ".002" 13
"10781" ".0024366" 8 2 2 ".002" 13
"10782" ".0024366" 2 3 3 ".002" 13
"10783" ".0024366" 1 4 4 ".002" 13
"10784" ".0024366" 6 5 5 ".002" 13
"10785" ".0024366" 0 6 6 ".002" 13
"10786" ".0024366" 3 7 7 ".002" 13
"10787" ".0024366" 3 8 8 ".002" 13
"10788" ".0024366" 11 9 9 ".002" 13
"10789" ".0024366" 10 10 10 ".002" 13
"10790" ".0024366" 0 11 11 ".002" 13
"10791" ".0024366" 3 12 12 ".002" 13
"10844" ".0024371" 19 0 0 ".002" 13
"10845" ".0024371" 2 1 1 ".002" 13
"10846" ".0024371" 5 2 2 ".002" 13
"10847" ".0024371" 15 3 3 ".002" 13
"10848" ".0024371" 8 4 4 ".002" 13
"10849" ".0024371" 11 5 5 ".002" 13
"10850" ".0024371" 3 6 6 ".002" 13
"10851" ".0024371" 0 7 7 ".002" 13
"10852" ".0024371" 5 8 8 ".002" 13
"10853" ".0024371" 3 9 9 ".002" 13
"10854" ".0024371" 5 10 10 ".002" 13
"10855" ".0024371" 20 11 11 ".002" 13
"10856" ".0024371" 11 12 12 ".002" 13
"10896" ".0024375" 3 0 0 ".002" 13
"10897" ".0024375" 16 1 1 ".002" 13
"10898" ".0024375" 1 2 2 ".002" 13
"10899" ".0024375" 2 3 3 ".002" 13
"10900" ".0024375" 1 4 4 ".002" 13
"10901" ".0024375" 14 5 5 ".002" 13
"10902" ".0024375" 13 6 6 ".002" 13
"10903" ".0024375" 3 7 7 ".002" 13
"10904" ".0024375" 2 8 8 ".002" 13
"10905" ".0024375" 4 9 9 ".002" 13
"10906" ".0024375" 12 10 10 ".002" 13
"10907" ".0024375" 1 11 11 ".002" 13
"10908" ".0024375" 18 12 12 ".002" 13
"11052" ".0024387" 1 0 0 ".002" 13
"11053" ".0024387" 2 1 1 ".002" 13
"11054" ".0024387" 1 2 2 ".002" 13
"11055" ".0024387" 7 3 3 ".002" 13
"11056" ".0024387" 1 4 4 ".002" 13
"11057" ".0024387" 0 5 5 ".002" 13
"11058" ".0024387" 9 6 6 ".002" 13
"11059" ".0024387" 24 7 7 ".002" 13
"11060" ".0024387" 2 8 8 ".002" 13
"11061" ".0024387" 5 9 9 ".002" 13
"11062" ".0024387" 5 10 10 ".002" 13
"11063" ".0024387" 2 11 11 ".002" 13
"11064" ".0024387" 2 12 12 ".002" 13
"11195" ".0024398" 21 0 0 ".002" 13
"11196" ".0024398" 6 1 1 ".002" 13
"11197" ".0024398" 7 2 2 ".002" 13
"11198" ".0024398" 4 3 3 ".002" 13
"11199" ".0024398" 4 4 4 ".002" 13
"11200" ".0024398" 1 5 5 ".002" 13
"11201" ".0024398" 0 6 6 ".002" 13
"11202" ".0024398" 0 7 7 ".002" 13
"11203" ".0024398" 5 8 8 ".002" 13
"11204" ".0024398" 1 9 9 ".002" 13
"11205" ".0024398" 4 10 10 ".002" 13
"11206" ".0024398" 3 11 11 ".002" 13
"11207" ".0024398" 0 12 12 ".002" 13
"11208" ".0024399" 13 0 0 ".002" 13
"11209" ".0024399" 1 1 1 ".002" 13
"11210" ".0024399" 9 2 2 ".002" 13
"11211" ".0024399" 2 3 3 ".002" 13
"11212" ".0024399" 13 4 4 ".002" 13
"11213" ".0024399" 4 5 5 ".002" 13
"11214" ".0024399" 2 6 6 ".002" 13
"11215" ".0024399" 7 7 7 ".002" 13
"11216" ".0024399" 5 8 8 ".002" 13
"11217" ".0024399" 0 9 9 ".002" 13
"11218" ".0024399" 1 10 10 ".002" 13
"11219" ".0024399" 4 11 11 ".002" 13
"11220" ".0024399" 2 12 12 ".002" 13
"11247" ".0024402" 2 0 0 ".002" 13
"11248" ".0024402" 0 1 1 ".002" 13
"11249" ".0024402" 4 2 2 ".002" 13
"11250" ".0024402" 16 3 3 ".002" 13
"11251" ".0024402" 13 4 4 ".002" 13
"11252" ".0024402" 5 5 5 ".002" 13
"11253" ".0024402" 1 6 6 ".002" 13
"11254" ".0024402" 12 7 7 ".002" 13
"11255" ".0024402" 9 8 8 ".002" 13
"11256" ".0024402" 12 9 9 ".002" 13
"11257" ".0024402" 0 10 10 ".002" 13
"11258" ".0024402" 7 11 11 ".002" 13
"11259" ".0024402" 2 12 12 ".002" 13
"11377" ".0024412" 7 0 0 ".002" 13
"11378" ".0024412" 1 1 1 ".002" 13
"11379" ".0024412" 3 2 2 ".002" 13
"11380" ".0024412" 5 3 3 ".002" 13
"11381" ".0024412" 4 4 4 ".002" 13
"11382" ".0024412" 11 5 5 ".002" 13
"11383" ".0024412" 2 6 6 ".002" 13
"11384" ".0024412" 19 7 7 ".002" 13
"11385" ".0024412" 0 8 8 ".002" 13
"11386" ".0024412" 6 9 9 ".002" 13
"11387" ".0024412" 3 10 10 ".002" 13
"11388" ".0024412" 18 11 11 ".002" 13
"11389" ".0024412" 0 12 12 ".002" 13
"11611" ".0024430" 7 0 0 ".002" 13
"11612" ".0024430" 13 1 1 ".002" 13
"11613" ".0024430" 10 2 2 ".002" 13
"11614" ".0024430" 2 3 3 ".002" 13
"11615" ".0024430" 6 4 4 ".002" 13
"11616" ".0024430" 5 5 5 ".002" 13
"11617" ".0024430" 2 6 6 ".002" 13
"11618" ".0024430" 2 7 7 ".002" 13
"11619" ".0024430" 3 8 8 ".002" 13
"11620" ".0024430" 16 9 9 ".002" 13
"11621" ".0024430" 8 10 10 ".002" 13
"11622" ".0024430" 0 11 11 ".002" 13
"11623" ".0024430" 4 12 12 ".002" 13
"12114" ".0024466" 0 0 0 ".002" 14
"12115" ".0024466" 3 1 1 ".002" 14
"12116" ".0024466" 6 2 2 ".002" 14
"12117" ".0024466" 1 3 3 ".002" 14
"12118" ".0024466" 11 4 4 ".002" 14
"12119" ".0024466" 0 5 5 ".002" 14
"12120" ".0024466" 6 6 6 ".002" 14
"12121" ".0024466" 5 7 7 ".002" 14
"12122" ".0024466" 6 8 8 ".002" 14
"12123" ".0024466" 3 9 9 ".002" 14
"12124" ".0024466" 1 10 10 ".002" 14
"12125" ".0024466" 1 11 11 ".002" 14
"12126" ".0024466" 9 12 12 ".002" 14
"12127" ".0024466" 2 13 13 ".002" 14
"12142" ".0024468" 0 0 0 ".002" 14
"12143" ".0024468" 0 1 1 ".002" 14
"12144" ".0024468" 7 2 2 ".002" 14
"12145" ".0024468" 6 3 3 ".002" 14
"12146" ".0024468" 18 4 4 ".002" 14
"12147" ".0024468" 0 5 5 ".002" 14
"12148" ".0024468" 0 6 6 ".002" 14
"12149" ".0024468" 2 7 7 ".002" 14
"12150" ".0024468" 1 8 8 ".002" 14
"12151" ".0024468" 6 9 9 ".002" 14
"12152" ".0024468" 5 10 10 ".002" 14
"12153" ".0024468" 1 11 11 ".002" 14
"12154" ".0024468" 0 12 12 ".002" 14
"12155" ".0024468" 10 13 13 ".002" 14
"12240" ".0024475" 2 0 0 ".002" 14
"12241" ".0024475" 2 1 1 ".002" 14
"12242" ".0024475" 25 2 2 ".002" 14
"12243" ".0024475" 8 3 3 ".002" 14
"12244" ".0024475" 6 4 4 ".002" 14
"12245" ".0024475" 18 5 5 ".002" 14
"12246" ".0024475" 5 6 6 ".002" 14
"12247" ".0024475" 2 7 7 ".002" 14
"12248" ".0024475" 4 8 8 ".002" 14
"12249" ".0024475" 2 9 9 ".002" 14
"12250" ".0024475" 0 10 10 ".002" 14
"12251" ".0024475" 10 11 11 ".002" 14
"12252" ".0024475" 8 12 12 ".002" 14
"12253" ".0024475" 8 13 13 ".002" 14
"12268" ".0024477" 3 0 0 ".002" 14
"12269" ".0024477" 0 1 1 ".002" 14
"12270" ".0024477" 2 2 2 ".002" 14
"12271" ".0024477" 2 3 3 ".002" 14
"12272" ".0024477" 2 4 4 ".002" 14
"12273" ".0024477" 7 5 5 ".002" 14
"12274" ".0024477" 3 6 6 ".002" 14
"12275" ".0024477" 1 7 7 ".002" 14
"12276" ".0024477" 3 8 8 ".002" 14
"12277" ".0024477" 2 9 9 ".002" 14
"12278" ".0024477" 26 10 10 ".002" 14
"12279" ".0024477" 0 11 11 ".002" 14
"12280" ".0024477" 8 12 12 ".002" 14
"12281" ".0024477" 2 13 13 ".002" 14
"12324" ".0024481" 0 0 0 ".002" 14
"12325" ".0024481" 2 1 1 ".002" 14
"12326" ".0024481" 1 2 2 ".002" 14
"12327" ".0024481" 4 3 3 ".002" 14
"12328" ".0024481" 9 4 4 ".002" 14
"12329" ".0024481" 5 5 5 ".002" 14
"12330" ".0024481" 10 6 6 ".002" 14
"12331" ".0024481" 0 7 7 ".002" 14
"12332" ".0024481" 4 8 8 ".002" 14
"12333" ".0024481" 5 9 9 ".002" 14
"12334" ".0024481" 1 10 10 ".002" 14
"12335" ".0024481" 0 11 11 ".002" 14
"12336" ".0024481" 13 12 12 ".002" 14
"12337" ".0024481" 3 13 13 ".002" 14
"12534" ".0024496" 4 0 0 ".002" 14
"12535" ".0024496" 2 1 1 ".002" 14
"12536" ".0024496" 3 2 2 ".002" 14
"12537" ".0024496" 10 3 3 ".002" 14
"12538" ".0024496" 0 4 4 ".002" 14
"12539" ".0024496" 12 5 5 ".002" 14
"12540" ".0024496" 19 6 6 ".002" 14
"12541" ".0024496" 5 7 7 ".002" 14
"12542" ".0024496" 6 8 8 ".002" 14
"12543" ".0024496" 6 9 9 ".002" 14
"12544" ".0024496" 6 10 10 ".002" 14
"12545" ".0024496" 5 11 11 ".002" 14
"12546" ".0024496" 1 12 12 ".002" 14
"12547" ".0024496" 1 13 13 ".002" 14
"12632" ".0024503" 1 0 0 ".002" 14
"12633" ".0024503" 1 1 1 ".002" 14
"12634" ".0024503" 1 2 2 ".002" 14
"12635" ".0024503" 3 3 3 ".002" 14
"12636" ".0024503" 1 4 4 ".002" 14
"12637" ".0024503" 0 5 5 ".002" 14
"12638" ".0024503" 11 6 6 ".002" 14
"12639" ".0024503" 5 7 7 ".002" 14
"12640" ".0024503" 3 8 8 ".002" 14
"12641" ".0024503" 5 9 9 ".002" 14
"12642" ".0024503" 13 10 10 ".002" 14
"12643" ".0024503" 0 11 11 ".002" 14
"12644" ".0024503" 6 12 12 ".002" 14
"12645" ".0024503" 5 13 13 ".002" 14
"12887" ".0024521" 0 0 0 ".002" 15
"12888" ".0024521" 3 1 1 ".002" 15
"12889" ".0024521" 1 2 2 ".002" 15
"12890" ".0024521" 9 3 3 ".002" 15
"12891" ".0024521" 0 4 4 ".002" 15
"12892" ".0024521" 6 5 5 ".002" 15
"12893" ".0024521" 11 6 6 ".002" 15
"12894" ".0024521" 7 7 7 ".002" 15
"12895" ".0024521" 2 8 8 ".002" 15
"12896" ".0024521" 2 9 9 ".002" 15
"12897" ".0024521" 5 10 10 ".002" 15
"12898" ".0024521" 3 11 11 ".002" 15
"12899" ".0024521" 2 12 12 ".002" 15
"12900" ".0024521" 0 13 13 ".002" 15
"12901" ".0024521" 0 14 14 ".002" 15
"13202" ".0024542" 1 0 0 ".002" 15
"13203" ".0024542" 4 1 1 ".002" 15
"13204" ".0024542" 11 2 2 ".002" 15
"13205" ".0024542" 5 3 3 ".002" 15
"13206" ".0024542" 1 4 4 ".002" 15
"13207" ".0024542" 14 5 5 ".002" 15
"13208" ".0024542" 1 6 6 ".002" 15
"13209" ".0024542" 2 7 7 ".002" 15
"13210" ".0024542" 3 8 8 ".002" 15
"13211" ".0024542" 0 9 9 ".002" 15
"13212" ".0024542" 3 10 10 ".002" 15
"13213" ".0024542" 8 11 11 ".002" 15
"13214" ".0024542" 10 12 12 ".002" 15
"13215" ".0024542" 4 13 13 ".002" 15
"132161" ".0024542" 19 14 14 ".002" 15
"132171" ".0024543" 0 0 0 ".002" 15
"132181" ".0024543" 1 1 1 ".002" 15
"132191" ".0024543" 0 2 2 ".002" 15
"132201" ".0024543" 1 3 3 ".002" 15
"132211" ".0024543" 0 4 4 ".002" 15
"132221" ".0024543" 1 5 5 ".002" 15
"132231" ".0024543" 2 6 6 ".002" 15
"132241" ".0024543" 1 7 7 ".002" 15
"132251" ".0024543" 5 8 8 ".002" 15
"132261" ".0024543" 4 9 9 ".002" 15
"132271" ".0024543" 1 10 10 ".002" 15
"132281" ".0024543" 11 11 11 ".002" 15
"132291" ".0024543" 2 12 12 ".002" 15
"132301" ".0024543" 5 13 13 ".002" 15
"13231" ".0024543" 6 14 14 ".002" 15
"13337" ".0024551" 0 0 0 ".002" 15
"13338" ".0024551" 20 1 1 ".002" 15
"13339" ".0024551" 3 2 2 ".002" 15
"13340" ".0024551" 3 3 3 ".002" 15
"13341" ".0024551" 10 4 4 ".002" 15
"13342" ".0024551" 2 5 5 ".002" 15
"13343" ".0024551" 2 6 6 ".002" 15
"13344" ".0024551" 3 7 7 ".002" 15
"13345" ".0024551" 8 8 8 ".002" 15
"13346" ".0024551" 2 9 9 ".002" 15
"13347" ".0024551" 10 10 10 ".002" 15
"13348" ".0024551" 24 11 11 ".002" 15
"13349" ".0024551" 9 12 12 ".002" 15
"13350" ".0024551" 1 13 13 ".002" 15
"13351" ".0024551" 2 14 14 ".002" 15
"13427" ".0024557" 2 0 0 ".002" 15
"13428" ".0024557" 7 1 1 ".002" 15
"13429" ".0024557" 1 2 2 ".002" 15
"13430" ".0024557" 20 3 3 ".002" 15
"13431" ".0024557" 6 4 4 ".002" 15
"13432" ".0024557" 6 5 5 ".002" 15
"13433" ".0024557" 6 6 6 ".002" 15
"13434" ".0024557" 4 7 7 ".002" 15
"13435" ".0024557" 1 8 8 ".002" 15
"13436" ".0024557" 1 9 9 ".002" 15
"13437" ".0024557" 14 10 10 ".002" 15
"13438" ".0024557" 0 11 11 ".002" 15
"13439" ".0024557" 16 12 12 ".002" 15
"13440" ".0024557" 0 13 13 ".002" 15
"13441" ".0024557" 1 14 14 ".002" 15
"13442" ".0024558" 30 0 0 ".002" 15
"13443" ".0024558" 5 1 1 ".002" 15
"13444" ".0024558" 4 2 2 ".002" 15
"13445" ".0024558" 7 3 3 ".002" 15
"13446" ".0024558" 10 4 4 ".002" 15
"13447" ".0024558" 1 5 5 ".002" 15
"13448" ".0024558" 2 6 6 ".002" 15
"13449" ".0024558" 3 7 7 ".002" 15
"13450" ".0024558" 6 8 8 ".002" 15
"13451" ".0024558" 1 9 9 ".002" 15
"13452" ".0024558" 5 10 10 ".002" 15
"13453" ".0024558" 6 11 11 ".002" 15
"13454" ".0024558" 0 12 12 ".002" 15
"13455" ".0024558" 12 13 13 ".002" 15
"13456" ".0024558" 0 14 14 ".002" 15
"13562" ".0024566" 14 0 0 ".002" 15
"13563" ".0024566" 0 1 1 ".002" 15
"13564" ".0024566" 7 2 2 ".002" 15
"13565" ".0024566" 5 3 3 ".002" 15
"13566" ".0024566" 9 4 4 ".002" 15
"13567" ".0024566" 3 5 5 ".002" 15
"13568" ".0024566" 0 6 6 ".002" 15
"13569" ".0024566" 14 7 7 ".002" 15
"13570" ".0024566" 5 8 8 ".002" 15
"13571" ".0024566" 19 9 9 ".002" 15
"13572" ".0024566" 3 10 10 ".002" 15
"13573" ".0024566" 0 11 11 ".002" 15
"13574" ".0024566" 4 12 12 ".002" 15
"13575" ".0024566" 2 13 13 ".002" 15
"13576" ".0024566" 2 14 14 ".002" 15
"13682" ".0024574" 8 0 0 ".002" 15
"13683" ".0024574" 3 1 1 ".002" 15
"13684" ".0024574" 9 2 2 ".002" 15
"13685" ".0024574" 10 3 3 ".002" 15
"13686" ".0024574" 3 4 4 ".002" 15
"13687" ".0024574" 6 5 5 ".002" 15
"13688" ".0024574" 3 6 6 ".002" 15
"13689" ".0024574" 4 7 7 ".002" 15
"13690" ".0024574" 5 8 8 ".002" 15
"13691" ".0024574" 6 9 9 ".002" 15
"13692" ".0024574" 2 10 10 ".002" 15
"13693" ".0024574" 10 11 11 ".002" 15
"13694" ".0024574" 12 12 12 ".002" 15
"13695" ".0024574" 2 13 13 ".002" 15
"13696" ".0024574" 10 14 14 ".002" 15
"14138" ".0024603" 7 0 0 ".002" 16
"14139" ".0024603" 1 1 1 ".002" 16
"14140" ".0024603" 1 2 2 ".002" 16
"14141" ".0024603" 21 3 3 ".002" 16
"14142" ".0024603" 27 4 4 ".002" 16
"14143" ".0024603" 10 5 5 ".002" 16
"14144" ".0024603" 2 6 6 ".002" 16
"14145" ".0024603" 4 7 7 ".002" 16
"14146" ".0024603" 1 8 8 ".002" 16
"14147" ".0024603" 3 9 9 ".002" 16
"14148" ".0024603" 0 10 10 ".002" 16
"141491" ".0024603" 0 11 11 ".002" 16
"141501" ".0024603" 0 12 12 ".002" 16
"141511" ".0024603" 13 13 13 ".002" 16
"141521" ".0024603" 0 14 14 ".002" 16
"141531" ".0024603" 0 15 15 ".002" 16
"14234" ".0024609" 0 0 0 ".002" 16
"14235" ".0024609" 1 1 1 ".002" 16
"14236" ".0024609" 18 2 2 ".002" 16
"14237" ".0024609" 1 3 3 ".002" 16
"14238" ".0024609" 6 4 4 ".002" 16
"14239" ".0024609" 3 5 5 ".002" 16
"14240" ".0024609" 1 6 6 ".002" 16
"14241" ".0024609" 6 7 7 ".002" 16
"14242" ".0024609" 0 8 8 ".002" 16
"14243" ".0024609" 14 9 9 ".002" 16
"14244" ".0024609" 2 10 10 ".002" 16
"14245" ".0024609" 28 11 11 ".002" 16
"14246" ".0024609" 0 12 12 ".002" 16
"14247" ".0024609" 3 13 13 ".002" 16
"14248" ".0024609" 2 14 14 ".002" 16
"14249" ".0024609" 1 15 15 ".002" 16
"14346" ".0024616" 0 0 0 ".002" 16
"14347" ".0024616" 1 1 1 ".002" 16
"14348" ".0024616" 2 2 2 ".002" 16
"14349" ".0024616" 0 3 3 ".002" 16
"14350" ".0024616" 5 4 4 ".002" 16
"14351" ".0024616" 23 5 5 ".002" 16
"14352" ".0024616" 9 6 6 ".002" 16
"14353" ".0024616" 0 7 7 ".002" 16
"14354" ".0024616" 12 8 8 ".002" 16
"14355" ".0024616" 7 9 9 ".002" 16
"14356" ".0024616" 0 10 10 ".002" 16
"14357" ".0024616" 6 11 11 ".002" 16
"14358" ".0024616" 1 12 12 ".002" 16
"14359" ".0024616" 1 13 13 ".002" 16
"14360" ".0024616" 0 14 14 ".002" 16
"14361" ".0024616" 7 15 15 ".002" 16
"14794" ".0024644" 20 0 0 ".002" 17
"14795" ".0024644" 7 1 1 ".002" 17
"14796" ".0024644" 6 2 2 ".002" 17
"14797" ".0024644" 0 3 3 ".002" 17
"14798" ".0024644" 0 4 4 ".002" 17
"14799" ".0024644" 1 5 5 ".002" 17
"14800" ".0024644" 1 6 6 ".002" 17
"14801" ".0024644" 5 7 7 ".002" 17
"14802" ".0024644" 15 8 8 ".002" 17
"14803" ".0024644" 0 9 9 ".002" 17
"14804" ".0024644" 9 10 10 ".002" 17
"14805" ".0024644" 2 11 11 ".002" 17
"14806" ".0024644" 1 12 12 ".002" 17
"14807" ".0024644" 10 13 13 ".002" 17
"14808" ".0024644" 1 14 14 ".002" 17
"14809" ".0024644" 3 15 15 ".002" 17
"14810" ".0024644" 4 16 16 ".002" 17
"14845" ".0024647" 0 0 0 ".002" 17
"14846" ".0024647" 0 1 1 ".002" 17
"14847" ".0024647" 10 2 2 ".002" 17
"14848" ".0024647" 16 3 3 ".002" 17
"14849" ".0024647" 10 4 4 ".002" 17
"14850" ".0024647" 30 5 5 ".002" 17
"14851" ".0024647" 0 6 6 ".002" 17
"14852" ".0024647" 0 7 7 ".002" 17
"14853" ".0024647" 0 8 8 ".002" 17
"14854" ".0024647" 1 9 9 ".002" 17
"14855" ".0024647" 1 10 10 ".002" 17
"14856" ".0024647" 8 11 11 ".002" 17
"14857" ".0024647" 1 12 12 ".002" 17
"14858" ".0024647" 7 13 13 ".002" 17
"14859" ".0024647" 5 14 14 ".002" 17
"14860" ".0024647" 6 15 15 ".002" 17
"14861" ".0024647" 2 16 16 ".002" 17
"14947" ".0024653" 2 0 0 ".002" 17
"14948" ".0024653" 3 1 1 ".002" 17
"14949" ".0024653" 3 2 2 ".002" 17
"14950" ".0024653" 7 3 3 ".002" 17
"14951" ".0024653" 1 4 4 ".002" 17
"14952" ".0024653" 4 5 5 ".002" 17
"14953" ".0024653" 0 6 6 ".002" 17
"14954" ".0024653" 8 7 7 ".002" 17
"14955" ".0024653" 6 8 8 ".002" 17
"14956" ".0024653" 7 9 9 ".002" 17
"14957" ".0024653" 8 10 10 ".002" 17
"14958" ".0024653" 2 11 11 ".002" 17
"14959" ".0024653" 7 12 12 ".002" 17
"14960" ".0024653" 2 13 13 ".002" 17
"14961" ".0024653" 1 14 14 ".002" 17
"14962" ".0024653" 9 15 15 ".002" 17
"14963" ".0024653" 3 16 16 ".002" 17
"15134" ".0024664" 10 0 0 ".002" 17
"15135" ".0024664" 11 1 1 ".002" 17
"15136" ".0024664" 2 2 2 ".002" 17
"15137" ".0024664" 0 3 3 ".002" 17
"15138" ".0024664" 3 4 4 ".002" 17
"15139" ".0024664" 5 5 5 ".002" 17
"15140" ".0024664" 3 6 6 ".002" 17
"15141" ".0024664" 0 7 7 ".002" 17
"15142" ".0024664" 2 8 8 ".002" 17
"15143" ".0024664" 4 9 9 ".002" 17
"15144" ".0024664" 6 10 10 ".002" 17
"15145" ".0024664" 8 11 11 ".002" 17
"15146" ".0024664" 12 12 12 ".002" 17
